Request id,Date,Request time,Dropoff time,Pickup point,Driver id,Status
1921,12-07-2016,10:49:26,NA,City,28,Cancelled
1922,12-07-2016,10:50:53,NA,Airport,NA,No Cars Available
1923,12-07-2016,10:52:19,11:45:36 AM,City,285,Trip Completed
1924,12-07-2016,10:53:46,11:32:38 AM,City,255,Trip Completed
1925,12-07-2016,10:55:12,11:39:50 AM,City,71,Trip Completed
1926,12-07-2016,10:58:05,NA,City,NA,No Cars Available
1927,12-07-2016,10:58:05,NA,City,111,Cancelled
1928,12-07-2016,10:59:31,11:29:46 AM,City,241,Trip Completed
1929,12-07-2016,10:59:31,12:01:26 PM,City,274,Trip Completed
1930,12-07-2016,11:00:58,11:58:34 AM,City,265,Trip Completed
1931,12-07-2016,11:02:24,NA,City,104,Cancelled
1932,12-07-2016,11:02:24,NA,City,248,Cancelled
1933,12-07-2016,11:05:17,NA,City,NA,No Cars Available
1934,12-07-2016,11:05:17,12:08:38 PM,Airport,3,Trip Completed
1935,12-07-2016,11:05:17,12:01:26 PM,City,110,Trip Completed
1936,12-07-2016,11:06:43,NA,City,NA,No Cars Available
1937,12-07-2016,11:06:43,NA,Airport,102,Cancelled
1938,12-07-2016,11:08:10,11:48:29 AM,Airport,156,Trip Completed
1939,12-07-2016,11:08:10,11:39:50 AM,City,160,Trip Completed
1940,12-07-2016,11:11:02,12:23:02 PM,Airport,258,Trip Completed
1941,12-07-2016,11:15:22,12:00:00 PM,Airport,41,Trip Completed
1942,12-07-2016,11:16:48,12:17:17 PM,Airport,130,Trip Completed
1943,12-07-2016,11:18:14,NA,City,NA,No Cars Available
1944,12-07-2016,11:19:41,NA,City,NA,No Cars Available
1945,12-07-2016,11:19:41,12:33:07 PM,Airport,175,Trip Completed
1946,12-07-2016,11:19:41,12:21:36 PM,Airport,181,Trip Completed
1947,12-07-2016,11:19:41,11:55:41 AM,Airport,191,Trip Completed
1948,12-07-2016,11:19:41,12:15:50 PM,City,242,Trip Completed
1949,12-07-2016,11:21:07,12:02:53 PM,Airport,18,Trip Completed
1950,12-07-2016,11:22:34,11:52:48 AM,City,115,Trip Completed
1951,12-07-2016,11:24:00,NA,Airport,NA,No Cars Available
1952,12-07-2016,11:24:00,12:07:12 PM,City,269,Trip Completed
1953,12-07-2016,11:25:26,12:33:07 PM,Airport,109,Trip Completed
1954,12-07-2016,11:25:26,11:58:34 AM,Airport,129,Trip Completed
1955,12-07-2016,11:32:38,NA,Airport,140,Cancelled
1956,12-07-2016,11:34:05,12:20:10 PM,City,85,Trip Completed
1957,12-07-2016,11:35:31,12:40:19 PM,City,33,Trip Completed
1958,12-07-2016,11:35:31,12:20:10 PM,Airport,52,Trip Completed
1959,12-07-2016,11:36:58,12:11:31 PM,City,239,Trip Completed
1960,12-07-2016,11:38:24,12:34:34 PM,Airport,229,Trip Completed
1961,12-07-2016,11:41:17,12:14:24 PM,City,162,Trip Completed
1962,12-07-2016,11:44:10,12:51:50 PM,City,201,Trip Completed
1963,12-07-2016,11:45:36,12:48:58 PM,City,81,Trip Completed
1964,12-07-2016,11:49:55,NA,City,NA,No Cars Available
1965,12-07-2016,11:49:55,NA,City,NA,No Cars Available
1966,12-07-2016,11:52:48,12:56:10 PM,Airport,29,Trip Completed
1967,12-07-2016,11:57:07,NA,City,NA,No Cars Available
1968,12-07-2016,11:58:34,12:38:53 PM,City,27,Trip Completed
1969,12-07-2016,11:58:34,NA,Airport,170,Cancelled
1970,12-07-2016,12:00:00,NA,Airport,NA,No Cars Available
1971,12-07-2016,12:00:00,1:14:53 PM,City,172,Trip Completed
1972,12-07-2016,12:04:19,12:37:26 PM,City,35,Trip Completed
1973,12-07-2016,12:05:46,12:36:00 PM,Airport,98,Trip Completed
1974,12-07-2016,12:07:12,12:53:17 PM,Airport,57,Trip Completed
1975,12-07-2016,12:07:12,1:19:12 PM,City,279,Trip Completed
1976,12-07-2016,12:08:38,1:17:46 PM,Airport,142,Trip Completed
1977,12-07-2016,12:08:38,12:56:10 PM,Airport,215,Trip Completed
1978,12-07-2016,12:08:38,12:51:50 PM,City,231,Trip Completed
1979,12-07-2016,12:11:31,NA,Airport,135,Cancelled
1980,12-07-2016,12:12:58,NA,Airport,NA,No Cars Available
1981,12-07-2016,12:12:58,12:47:31 PM,Airport,21,Trip Completed
1982,12-07-2016,12:12:58,NA,City,143,Cancelled
1983,12-07-2016,12:15:50,12:50:24 PM,City,2,Trip Completed
1984,12-07-2016,12:15:50,NA,City,73,Cancelled
1985,12-07-2016,12:17:17,1:14:53 PM,City,178,Trip Completed
1986,12-07-2016,12:18:43,12:50:24 PM,City,204,Trip Completed
1987,12-07-2016,12:20:10,NA,City,NA,No Cars Available
1988,12-07-2016,12:20:10,NA,Airport,NA,No Cars Available
1989,12-07-2016,12:23:02,12:53:17 PM,Airport,192,Trip Completed
1990,12-07-2016,12:25:55,NA,City,NA,No Cars Available
1991,12-07-2016,12:25:55,1:09:07 PM,City,220,Trip Completed
1992,12-07-2016,12:37:26,NA,City,NA,No Cars Available
1993,12-07-2016,12:38:53,1:35:02 PM,City,77,Trip Completed
1994,12-07-2016,12:38:53,1:35:02 PM,Airport,198,Trip Completed
1995,12-07-2016,12:40:19,1:49:26 PM,City,125,Trip Completed
1996,12-07-2016,12:46:05,1:56:38 PM,Airport,163,Trip Completed
1997,12-07-2016,12:46:05,1:43:41 PM,City,166,Trip Completed
1998,12-07-2016,12:47:31,NA,City,NA,No Cars Available
1999,12-07-2016,12:48:58,1:35:02 PM,Airport,6,Trip Completed
2000,12-07-2016,12:53:17,1:29:17 PM,Airport,236,Trip Completed
2001,12-07-2016,12:54:43,1:48:00 PM,Airport,140,Trip Completed
2002,12-07-2016,12:57:36,NA,City,NA,No Cars Available
2003,12-07-2016,13:06:14,NA,Airport,81,Cancelled
2004,12-07-2016,13:09:07,NA,Airport,NA,No Cars Available
2005,12-07-2016,13:10:34,NA,Airport,NA,No Cars Available
2006,12-07-2016,13:10:34,NA,Airport,NA,No Cars Available
2007,12-07-2016,13:13:26,2:15:22 PM,City,200,Trip Completed
2008,12-07-2016,13:13:26,2:16:48 PM,Airport,209,Trip Completed
2009,12-07-2016,13:17:46,2:22:34 PM,City,154,Trip Completed
2010,12-07-2016,13:17:46,1:49:26 PM,Airport,235,Trip Completed
2011,12-07-2016,13:19:12,NA,City,66,Cancelled
2012,12-07-2016,13:20:38,NA,Airport,NA,No Cars Available
2013,12-07-2016,13:22:05,2:19:41 PM,City,68,Trip Completed
2014,12-07-2016,13:22:05,1:58:05 PM,City,75,Trip Completed
2015,12-07-2016,13:24:58,NA,City,NA,No Cars Available
2016,12-07-2016,13:24:58,2:24:00 PM,City,158,Trip Completed
2017,12-07-2016,13:26:24,2:05:17 PM,City,211,Trip Completed
2018,12-07-2016,13:27:50,2:11:02 PM,Airport,116,Trip Completed
2019,12-07-2016,13:29:17,NA,City,72,Cancelled
2020,12-07-2016,13:33:36,2:28:19 PM,City,276,Trip Completed
2021,12-07-2016,13:35:02,NA,Airport,NA,No Cars Available
2022,12-07-2016,13:35:02,NA,City,83,Cancelled
2023,12-07-2016,13:37:55,NA,Airport,NA,No Cars Available
2024,12-07-2016,13:40:48,2:15:22 PM,Airport,139,Trip Completed
2025,12-07-2016,13:43:41,2:49:55 PM,City,291,Trip Completed
2026,12-07-2016,13:45:07,NA,Airport,146,Cancelled
2027,12-07-2016,13:58:05,NA,City,NA,No Cars Available
2028,12-07-2016,13:59:31,NA,City,NA,No Cars Available
2029,12-07-2016,13:59:31,3:01:26 PM,City,72,Trip Completed
2030,12-07-2016,14:00:58,2:44:10 PM,City,11,Trip Completed
2031,12-07-2016,14:02:24,2:38:24 PM,City,64,Trip Completed
2032,12-07-2016,14:02:24,3:10:05 PM,Airport,150,Trip Completed
2033,12-07-2016,14:03:50,2:45:36 PM,City,67,Trip Completed
2034,12-07-2016,14:03:50,3:12:58 PM,Airport,146,Trip Completed
2035,12-07-2016,14:03:50,2:55:41 PM,City,253,Trip Completed
2036,12-07-2016,14:05:17,NA,City,NA,No Cars Available
2037,12-07-2016,14:05:17,2:47:02 PM,City,208,Trip Completed
2038,12-07-2016,14:11:02,NA,City,NA,No Cars Available
2039,12-07-2016,14:12:29,3:05:46 PM,Airport,188,Trip Completed
2040,12-07-2016,14:13:55,2:45:36 PM,Airport,143,Trip Completed
2041,12-07-2016,14:13:55,3:02:53 PM,City,210,Trip Completed
2042,12-07-2016,14:18:14,2:57:07 PM,City,19,Trip Completed
2043,12-07-2016,14:22:34,3:15:50 PM,Airport,155,Trip Completed
2044,12-07-2016,14:25:26,3:07:12 PM,Airport,79,Trip Completed
2045,12-07-2016,14:26:53,2:58:34 PM,Airport,145,Trip Completed
2046,12-07-2016,14:28:19,3:10:05 PM,Airport,69,Trip Completed
2047,12-07-2016,14:31:12,3:17:17 PM,City,234,Trip Completed
2048,12-07-2016,14:32:38,NA,Airport,74,Cancelled
2049,12-07-2016,14:35:31,NA,Airport,141,Cancelled
2050,12-07-2016,14:35:31,3:25:55 PM,Airport,261,Trip Completed
2051,12-07-2016,14:36:58,NA,City,NA,No Cars Available
2052,12-07-2016,14:38:24,3:33:07 PM,City,5,Trip Completed
2053,12-07-2016,14:38:24,3:46:05 PM,Airport,214,Trip Completed
2054,12-07-2016,14:39:50,NA,City,NA,No Cars Available
2055,12-07-2016,14:39:50,3:31:41 PM,City,286,Trip Completed
2056,12-07-2016,14:45:36,NA,City,NA,No Cars Available
2057,12-07-2016,14:48:29,3:23:02 PM,Airport,103,Trip Completed
2058,12-07-2016,14:49:55,NA,Airport,NA,No Cars Available
2059,12-07-2016,14:49:55,NA,City,NA,No Cars Available
2060,12-07-2016,14:49:55,3:24:29 PM,Airport,133,Trip Completed
2061,12-07-2016,14:49:55,NA,City,167,Cancelled
2062,12-07-2016,14:51:22,3:46:05 PM,Airport,80,Trip Completed
2063,12-07-2016,14:54:14,NA,City,NA,No Cars Available
2064,12-07-2016,14:55:41,4:01:55 PM,Airport,10,Trip Completed
2065,12-07-2016,14:55:41,3:59:02 PM,City,121,Trip Completed
2066,12-07-2016,15:00:00,NA,Airport,NA,No Cars Available
2067,12-07-2016,15:01:26,4:04:48 PM,Airport,221,Trip Completed
2068,12-07-2016,15:05:46,NA,Airport,112,Cancelled
2069,12-07-2016,15:08:38,3:47:31 PM,Airport,180,Trip Completed
2070,12-07-2016,15:08:38,3:51:50 PM,Airport,247,Trip Completed
2071,12-07-2016,15:10:05,NA,City,NA,No Cars Available
2072,12-07-2016,15:11:31,NA,Airport,NA,No Cars Available
2073,12-07-2016,15:18:43,NA,City,109,Cancelled
2074,12-07-2016,15:18:43,4:09:07 PM,City,187,Trip Completed
2075,12-07-2016,15:20:10,4:35:02 PM,City,151,Trip Completed
2076,12-07-2016,15:20:10,4:33:36 PM,Airport,237,Trip Completed
2077,12-07-2016,15:24:29,NA,City,54,Cancelled
2078,12-07-2016,15:24:29,4:13:26 PM,Airport,59,Trip Completed
2079,12-07-2016,15:27:22,NA,Airport,29,Cancelled
2080,12-07-2016,15:28:48,NA,City,NA,No Cars Available
2081,12-07-2016,15:30:14,NA,Airport,NA,No Cars Available
2082,12-07-2016,15:30:14,4:30:43 PM,Airport,220,Trip Completed
2083,12-07-2016,15:31:41,4:24:58 PM,Airport,3,Trip Completed
2084,12-07-2016,15:31:41,4:29:17 PM,Airport,207,Trip Completed
2085,12-07-2016,15:33:07,4:16:19 PM,City,171,Trip Completed
2086,12-07-2016,15:34:34,4:20:38 PM,City,118,Trip Completed
2087,12-07-2016,15:37:26,4:42:14 PM,Airport,268,Trip Completed
2088,12-07-2016,15:40:19,4:46:34 PM,Airport,27,Trip Completed
2089,12-07-2016,15:40:19,4:22:05 PM,City,43,Trip Completed
2090,12-07-2016,15:41:46,NA,City,NA,No Cars Available
2091,12-07-2016,15:41:46,NA,City,NA,No Cars Available
2092,12-07-2016,15:44:38,NA,City,NA,No Cars Available
2093,12-07-2016,15:44:38,NA,City,NA,No Cars Available
2094,12-07-2016,15:44:38,NA,Airport,288,Cancelled
2095,12-07-2016,15:46:05,4:32:10 PM,City,147,Trip Completed
2096,12-07-2016,15:48:58,4:56:38 PM,Airport,142,Trip Completed
2097,12-07-2016,15:51:50,NA,Airport,98,Cancelled
2098,12-07-2016,15:53:17,4:35:02 PM,City,45,Trip Completed
2099,12-07-2016,15:54:43,5:05:17 PM,Airport,48,Trip Completed
2100,12-07-2016,15:56:10,NA,City,NA,No Cars Available
2101,12-07-2016,15:56:10,4:55:12 PM,City,274,Trip Completed
2102,12-07-2016,15:57:36,4:48:00 PM,City,4,Trip Completed
2103,12-07-2016,15:57:36,5:05:17 PM,City,20,Trip Completed
2104,12-07-2016,15:57:36,4:55:12 PM,City,91,Trip Completed
2105,12-07-2016,15:57:36,5:11:02 PM,City,227,Trip Completed
2106,12-07-2016,15:57:36,4:43:41 PM,City,262,Trip Completed
2107,12-07-2016,15:59:02,5:03:50 PM,City,53,Trip Completed
2108,12-07-2016,16:00:29,4:36:29 PM,Airport,30,Trip Completed
2109,12-07-2016,16:03:22,NA,Airport,61,Cancelled
2110,12-07-2016,16:04:48,4:58:05 PM,Airport,36,Trip Completed
2111,12-07-2016,16:16:19,5:15:22 PM,Airport,233,Trip Completed
2112,12-07-2016,16:17:46,4:50:53 PM,Airport,164,Trip Completed
2113,12-07-2016,16:19:12,NA,Airport,206,Cancelled
2114,12-07-2016,16:23:31,5:13:55 PM,City,23,Trip Completed
2115,12-07-2016,16:24:58,NA,City,NA,No Cars Available
2116,12-07-2016,16:24:58,4:56:38 PM,City,76,Trip Completed
2117,12-07-2016,16:26:24,NA,City,113,Cancelled
2118,12-07-2016,16:30:43,5:35:31 PM,Airport,138,Trip Completed
2119,12-07-2016,16:30:43,NA,City,181,Cancelled
2120,12-07-2016,16:35:02,5:18:14 PM,Airport,114,Trip Completed
2121,12-07-2016,16:36:29,NA,City,NA,No Cars Available
2122,12-07-2016,16:36:29,NA,City,278,Cancelled
2123,12-07-2016,16:37:55,5:31:12 PM,City,275,Trip Completed
2124,12-07-2016,16:40:48,5:16:48 PM,Airport,92,Trip Completed
2125,12-07-2016,16:42:14,NA,Airport,201,Cancelled
2126,12-07-2016,16:45:07,5:52:48 PM,City,266,Trip Completed
2127,12-07-2016,16:49:26,NA,City,NA,No Cars Available
2128,12-07-2016,16:50:53,NA,Airport,NA,No Cars Available
2129,12-07-2016,16:50:53,6:01:26 PM,Airport,156,Trip Completed
2130,12-07-2016,16:52:19,5:36:58 PM,City,176,Trip Completed
2131,12-07-2016,16:55:12,NA,City,41,Cancelled
2132,12-07-2016,16:58:05,NA,Airport,NA,No Cars Available
2133,12-07-2016,17:00:58,NA,Airport,NA,No Cars Available
2134,12-07-2016,17:02:24,5:34:05 PM,Airport,165,Trip Completed
2135,12-07-2016,17:02:24,5:44:10 PM,City,222,Trip Completed
2136,12-07-2016,17:02:24,6:00:00 PM,City,237,Trip Completed
2137,12-07-2016,17:03:50,NA,Airport,NA,No Cars Available
2138,12-07-2016,17:03:50,NA,Airport,NA,No Cars Available
2139,12-07-2016,17:05:17,NA,City,NA,No Cars Available
2140,12-07-2016,17:05:17,NA,City,NA,No Cars Available
2141,12-07-2016,17:06:43,NA,Airport,NA,No Cars Available
2142,12-07-2016,17:06:43,NA,Airport,NA,No Cars Available
2143,12-07-2016,17:06:43,5:39:50 PM,Airport,96,Trip Completed
2144,12-07-2016,17:08:10,NA,Airport,NA,No Cars Available
2145,12-07-2016,17:08:10,NA,Airport,NA,No Cars Available
2146,12-07-2016,17:08:10,NA,Airport,32,Cancelled
2147,12-07-2016,17:08:10,6:10:05 PM,City,126,Trip Completed
2148,12-07-2016,17:08:10,NA,City,198,Cancelled
2149,12-07-2016,17:09:36,NA,Airport,NA,No Cars Available
2150,12-07-2016,17:09:36,NA,City,146,Cancelled
2151,12-07-2016,17:11:02,NA,Airport,NA,No Cars Available
2152,12-07-2016,17:11:02,5:45:36 PM,Airport,86,Trip Completed
2153,12-07-2016,17:13:55,NA,City,NA,No Cars Available
2154,12-07-2016,17:13:55,NA,Airport,NA,No Cars Available
2155,12-07-2016,17:13:55,NA,Airport,NA,No Cars Available
2156,12-07-2016,17:13:55,NA,Airport,NA,No Cars Available
2157,12-07-2016,17:15:22,NA,Airport,NA,No Cars Available
2158,12-07-2016,17:15:22,NA,Airport,NA,No Cars Available
2159,12-07-2016,17:15:22,NA,Airport,NA,No Cars Available
2160,12-07-2016,17:16:48,5:57:07 PM,Airport,52,Trip Completed
2161,12-07-2016,17:18:14,NA,Airport,NA,No Cars Available
2162,12-07-2016,17:18:14,6:18:43 PM,Airport,32,Trip Completed
2163,12-07-2016,17:18:14,5:58:34 PM,Airport,159,Trip Completed
2164,12-07-2016,17:19:41,NA,Airport,NA,No Cars Available
2165,12-07-2016,17:19:41,6:11:31 PM,City,75,Trip Completed
2166,12-07-2016,17:19:41,6:20:10 PM,City,154,Trip Completed
2167,12-07-2016,17:19:41,6:15:50 PM,Airport,184,Trip Completed
2168,12-07-2016,17:19:41,6:21:36 PM,Airport,226,Trip Completed
2169,12-07-2016,17:21:07,6:36:00 PM,Airport,239,Trip Completed
2170,12-07-2016,17:22:34,NA,Airport,NA,No Cars Available
2171,12-07-2016,17:22:34,NA,Airport,NA,No Cars Available
2172,12-07-2016,17:22:34,NA,City,NA,No Cars Available
2173,12-07-2016,17:22:34,6:20:10 PM,Airport,201,Trip Completed
2174,12-07-2016,17:24:00,NA,Airport,NA,No Cars Available
2175,12-07-2016,17:24:00,NA,Airport,NA,No Cars Available
2176,12-07-2016,17:24:00,NA,Airport,NA,No Cars Available
2177,12-07-2016,17:25:26,NA,City,NA,No Cars Available
2178,12-07-2016,17:25:26,NA,Airport,NA,No Cars Available
2179,12-07-2016,17:26:53,NA,Airport,31,Cancelled
2180,12-07-2016,17:26:53,NA,Airport,185,Cancelled
2181,12-07-2016,17:26:53,6:20:10 PM,Airport,242,Trip Completed
2182,12-07-2016,17:28:19,6:21:36 PM,City,160,Trip Completed
2183,12-07-2016,17:29:46,NA,Airport,NA,No Cars Available
2184,12-07-2016,17:29:46,NA,Airport,NA,No Cars Available
2185,12-07-2016,17:31:12,NA,Airport,NA,No Cars Available
2186,12-07-2016,17:31:12,NA,City,NA,No Cars Available
2187,12-07-2016,17:31:12,6:34:34 PM,City,75,Trip Completed
2188,12-07-2016,17:32:38,NA,Airport,NA,No Cars Available
2189,12-07-2016,17:34:05,NA,Airport,NA,No Cars Available
2190,12-07-2016,17:34:05,NA,Airport,NA,No Cars Available
2191,12-07-2016,17:34:05,NA,Airport,NA,No Cars Available
2192,12-07-2016,17:34:05,6:28:48 PM,Airport,61,Trip Completed
2193,12-07-2016,17:35:31,NA,Airport,NA,No Cars Available
2194,12-07-2016,17:35:31,NA,Airport,NA,No Cars Available
2195,12-07-2016,17:35:31,6:30:14 PM,Airport,241,Trip Completed
2196,12-07-2016,17:36:58,NA,Airport,NA,No Cars Available
2197,12-07-2016,17:36:58,6:15:50 PM,Airport,278,Trip Completed
2198,12-07-2016,17:38:24,NA,Airport,NA,No Cars Available
2199,12-07-2016,17:38:24,NA,Airport,NA,No Cars Available
2200,12-07-2016,17:38:24,6:24:29 PM,City,245,Trip Completed
2201,12-07-2016,17:39:50,NA,Airport,NA,No Cars Available
2202,12-07-2016,17:39:50,NA,Airport,NA,No Cars Available
2203,12-07-2016,17:39:50,6:14:24 PM,City,288,Trip Completed
2204,12-07-2016,17:41:17,NA,Airport,NA,No Cars Available
2205,12-07-2016,17:44:10,NA,Airport,NA,No Cars Available
2206,12-07-2016,17:44:10,NA,City,40,Cancelled
2207,12-07-2016,17:44:10,6:57:36 PM,Airport,90,Trip Completed
2208,12-07-2016,17:44:10,6:51:50 PM,City,100,Trip Completed
2209,12-07-2016,17:44:10,6:28:48 PM,City,261,Trip Completed
2210,12-07-2016,17:45:36,NA,Airport,NA,No Cars Available
2211,12-07-2016,17:45:36,6:18:43 PM,Airport,3,Trip Completed
2212,12-07-2016,17:47:02,NA,Airport,NA,No Cars Available
2213,12-07-2016,17:47:02,NA,Airport,NA,No Cars Available
2214,12-07-2016,17:47:02,NA,Airport,NA,No Cars Available
2215,12-07-2016,17:48:29,NA,Airport,NA,No Cars Available
2216,12-07-2016,17:48:29,NA,Airport,NA,No Cars Available
2217,12-07-2016,17:49:55,NA,City,NA,No Cars Available
2218,12-07-2016,17:51:22,NA,Airport,NA,No Cars Available
2219,12-07-2016,17:52:48,NA,Airport,NA,No Cars Available
2220,12-07-2016,17:54:14,NA,Airport,NA,No Cars Available
2221,12-07-2016,17:54:14,NA,Airport,NA,No Cars Available
2222,12-07-2016,17:54:14,NA,City,275,Cancelled
2223,12-07-2016,17:55:41,6:57:36 PM,City,54,Trip Completed
2224,12-07-2016,17:57:07,NA,Airport,NA,No Cars Available
2225,12-07-2016,17:57:07,NA,Airport,NA,No Cars Available
2226,12-07-2016,17:57:07,NA,Airport,NA,No Cars Available
2227,12-07-2016,17:57:07,6:27:22 PM,City,228,Trip Completed
2228,12-07-2016,17:58:34,NA,Airport,NA,No Cars Available
2229,12-07-2016,17:58:34,NA,Airport,NA,No Cars Available
2230,12-07-2016,18:00:00,NA,Airport,NA,No Cars Available
2231,12-07-2016,18:00:00,NA,Airport,NA,No Cars Available
2232,12-07-2016,18:01:26,NA,Airport,NA,No Cars Available
2233,12-07-2016,18:01:26,NA,Airport,NA,No Cars Available
2234,12-07-2016,18:01:26,6:56:10 PM,Airport,134,Trip Completed
2235,12-07-2016,18:02:53,7:04:48 PM,Airport,37,Trip Completed
2236,12-07-2016,18:02:53,7:00:29 PM,Airport,191,Trip Completed
2237,12-07-2016,18:04:19,NA,City,275,Cancelled
2238,12-07-2016,18:05:46,NA,Airport,NA,No Cars Available
2239,12-07-2016,18:05:46,NA,Airport,NA,No Cars Available
2240,12-07-2016,18:05:46,6:44:38 PM,City,9,Trip Completed
2241,12-07-2016,18:07:12,NA,Airport,NA,No Cars Available
2242,12-07-2016,18:07:12,NA,Airport,NA,No Cars Available
2243,12-07-2016,18:07:12,NA,Airport,NA,No Cars Available
2244,12-07-2016,18:10:05,NA,Airport,NA,No Cars Available
2245,12-07-2016,18:10:05,NA,Airport,NA,No Cars Available
2246,12-07-2016,18:11:31,NA,Airport,NA,No Cars Available
2247,12-07-2016,18:11:31,NA,Airport,NA,No Cars Available
2248,12-07-2016,18:11:31,6:53:17 PM,City,125,Trip Completed
2249,12-07-2016,18:11:31,6:59:02 PM,City,299,Trip Completed
2250,12-07-2016,18:12:58,NA,Airport,NA,No Cars Available
2251,12-07-2016,18:12:58,NA,Airport,NA,No Cars Available
2252,12-07-2016,18:12:58,6:50:24 PM,City,70,Trip Completed
2253,12-07-2016,18:12:58,7:19:12 PM,Airport,136,Trip Completed
2254,12-07-2016,18:14:24,NA,Airport,NA,No Cars Available
2255,12-07-2016,18:14:24,NA,Airport,NA,No Cars Available
2256,12-07-2016,18:14:24,6:47:31 PM,Airport,214,Trip Completed
2257,12-07-2016,18:15:50,NA,Airport,NA,No Cars Available
2258,12-07-2016,18:15:50,NA,Airport,NA,No Cars Available
2259,12-07-2016,18:15:50,7:19:12 PM,Airport,193,Trip Completed
2260,12-07-2016,18:17:17,NA,Airport,NA,No Cars Available
2261,12-07-2016,18:17:17,NA,Airport,NA,No Cars Available
2262,12-07-2016,18:17:17,6:50:24 PM,City,133,Trip Completed
2263,12-07-2016,18:18:43,NA,Airport,NA,No Cars Available
2264,12-07-2016,18:18:43,NA,Airport,NA,No Cars Available
2265,12-07-2016,18:18:43,NA,Airport,NA,No Cars Available
2266,12-07-2016,18:18:43,NA,Airport,38,Cancelled
2267,12-07-2016,18:18:43,7:23:31 PM,Airport,161,Trip Completed
2268,12-07-2016,18:18:43,7:16:19 PM,City,238,Trip Completed
2269,12-07-2016,18:20:10,NA,Airport,NA,No Cars Available
2270,12-07-2016,18:20:10,7:03:22 PM,City,291,Trip Completed
2271,12-07-2016,18:21:36,NA,City,NA,No Cars Available
2272,12-07-2016,18:23:02,NA,Airport,NA,No Cars Available
2273,12-07-2016,18:23:02,NA,Airport,NA,No Cars Available
2274,12-07-2016,18:23:02,7:10:34 PM,City,102,Trip Completed
2275,12-07-2016,18:23:02,NA,City,175,Cancelled
2276,12-07-2016,18:24:29,7:37:55 PM,Airport,168,Trip Completed
2277,12-07-2016,18:24:29,7:22:05 PM,City,178,Trip Completed
2278,12-07-2016,18:25:55,NA,Airport,NA,No Cars Available
2279,12-07-2016,18:25:55,7:17:46 PM,Airport,177,Trip Completed
2280,12-07-2016,18:27:22,NA,Airport,NA,No Cars Available
2281,12-07-2016,18:27:22,NA,Airport,NA,No Cars Available
2282,12-07-2016,18:27:22,7:30:43 PM,City,274,Trip Completed
2283,12-07-2016,18:28:48,NA,Airport,NA,No Cars Available
2284,12-07-2016,18:28:48,NA,Airport,NA,No Cars Available
2285,12-07-2016,18:28:48,7:01:55 PM,City,179,Trip Completed
